0,1,2,3,4,5,6
OG 18-093 (HPA 18-177),"Residence, 3639 Saint Mary's Place, NW.   Solar panels. Permit.",/records-research/project-search/og-18-093-0,OG 18-093,,,[]
OG 18-081 (HPA 18-160),"Commercial, 1065 Wisconsin Avenue, NW.   Signs - ""south moon under"". Permit.",/records-research/project-search/og-18-081-0,OG 18-081,,,[]
OG 18-080 (HPA 18-159),"Residence, 2735 P Street, NW.   Window Replacement, Installation of Windows on Side Elevation, Site Work to Rear Yard. Concept.",/records-research/project-search/og-18-080-1,OG 18-080,,,[]
OG 18-102 (HPA 18-186),"Residence, 3053 P Street, NW.   Alterations to Side and Rear Elevations, Site Alterations, and Window & Door Replacement. Concept.",,,,,[]
OG 18-106 (HPA 18-190),"Residence, 3009 Dumbarton Street, NW.   Replacement of Wood Fence in Side Yard with Masonry Wall and Installation of Wrought Iron Gate. Concept.",/records-research/project-search/og-18-106-0,OG 18-106,,,[]
OG 18-082 (HPA 18-161),"Mixed-use, 3251 Prospect Street, NW.   Installation of Cellular Antennas and Equipment - T-Mobile. Concept.",/records-research/project-search/og-18-082-2,OG 18-082,,,[]
OG 18-103 (HPA 18-187),"Mixed-use, 3251 Prospect Street, NW.   Installation of Deck on Front Elevation, Window and Door Replacement. Concept.",/records-research/project-search/og-18-103-0,OG 18-103,,,[]
OG 18-079 (HPA 18-158),"Residence, 3632 Reservoir Road, NW.   Window and Door Replacement, Roof Replacement, and Repair of Chimney. Permit.",/records-research/project-search/og-18-079-0,OG 18-079,,,[]
OG 18-095 (HPA 18-179),"Commercial, 1044 Wisconsin Avenue, NW.   Site Alterations for Patio Deck, Trash Enclosure, and Greenspace. Revised permit.",/records-research/project-search/og-18-095-0,OG 18-095,/records-research/project-search/og-17-319-0,OG 17-319,[]
OG 18-062 (HPA 18-113),"Commercial, 2447 P Street, NW.   Two-Story Rear Addition, New Two-Car Garage at Rear / Alley. Concept.",/records-research/project-search/og-18-062-1,OG 18-062,/records-research/project-search/og-18-062,OG 18-062,[]
OG 18-047 (HPA 18-085),"Residence, 3023 Q Street, NW.   Two-Story Rear Addition, Alterations. Concept.",/records-research/project-search/og-18-047-2,OG 18-047,/records-research/project-search/og-18-047,OG 18-047,[]
OG 18-056 (HPA 18-094),"Residence, 3105 South Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-056-2,OG 18-056,/records-research/project-search/og-18-056,OG 18-056,[]
OG 18-055 (HPA 18-093),"Residence, 3103 South Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-055-2,OG 18-055,/records-research/project-search/og-18-055,OG 18-055,[]
OG 18-054 (HPA 18-092),"Residence, 1026 31st Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-054-2,OG 18-054,/records-research/project-search/og-18-054,OG 18-054,[]
OG 18-053 (HPA 18-091),"Residence, 1032 31st Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-053-2,OG 18-053,/records-research/project-search/og-18-053,OG 18-053,[]
OG 18-052 (HPA 18-090),"Residence, 1040 31st Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-052-2,OG 18-052,/records-research/project-search/og-18-052,OG 18-052,[]
OG 18-051 (HPA 18-089),"Residence, 1042 31st Street, NW.   Site Alterations, Alterations to Fenestration, Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-051-2,OG 18-051,/records-research/project-search/og-18-051,OG 18-051,[]
OG 18-006 ( HPA 18-011),"Commercial, 3210 Grace Street, NW.   Bike racks for Rapha. Concept.",/records-research/project-search/og-18-006-2,OG 18-006,/records-research/project-search/og-18-006-0,OG 18-006,[]
OG 18-042 (HPA 18-080),"Commercial, 1737 Wisconsin Avenue, NW.   Recovering of Awnings. Concept.",/records-research/project-search/og-18-042-0,OG 18-042,/records-research/project-search/og-18-042-1,OG 18-042,[]
OG 18-073 (HPA 18-125),"House of Sweden, 2900 K Street, NW.   Installation of Seasonal Tent on Roof. Permit.",,,,,[]
OG 18-072 (HPA 18-124),"Medstar Georgetown University Hospital, 3800 Reservoir Road, NW.   New hospital building, Site work . Concept.",/records-research/project-search/og-18-072-0,OG 18-072,/records-research/project-search/og-16-110-3,OG 16-110,[]
OG 18-062 (HPA 18-100),"Residence, 2447 P Street, NW.   Two-Story Rear Addition, New Two-Car Garage at Rear / Alley. Concept.",/records-research/project-search/og-18-062-1,OG 18-062,,,[]
OG 18-065 (HPA 18-115),"Francis Scott Key Bridge over Potomac River, Potomac River between Georgetown and Rosslyn, Virginia.   Architectural lighting. Concept.",/records-research/project-search/cfa-15feb18-5,CFA 15/FEB/18-5,,,[]
OG 18-047 (HPA 18-085),"Residence, 3023 Q Street, NW.   Two-Story Rear Addition, Alterations. Concept.",/records-research/project-search/og-18-047-2,OG 18-047,,,[]
OG 18-049 (HPA 18-087),"Residence, 3234 N Street, NW.   Demolition for Construction Entrance. Concept.",/records-research/project-search/og-18-049-0,OG 18-049,/records-research/project-search/og-17-061-1,OG 17-061,[]
OG 18-050 (HPA 18-088),"Residence, 3044 N Street, NW.   Addition. Concept.",,,,,[]
OG 18-051 (HPA 18-089),"Residence, 1042 31st Street, NW.   Site Alterations, Alterations to Fenestration, Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-051-2,OG 18-051,,,[]
OG 18-052 (HPA 18-090),"Residence, 1040 31st Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-052-2,OG 18-052,,,[]
OG 18-053 (HPA 18-091),"Residence, 1032 31st Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-053-2,OG 18-053,,,[]
OG 18-054 (HPA 18-092),"Residence, 1026 31st Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-054-2,OG 18-054,,,[]
OG 18-055 (HPA 18-093),"Residence, 3103 South Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-055-2,OG 18-055,,,[]
OG 18-056 (HPA 18-094),"Residence, 3105 South Street, NW.   Site Alterations, Alterations to Fenestration , Window Replacement, Installation of Awnings. Concept.",/records-research/project-search/og-18-056-2,OG 18-056,,,[]
OG 17-322 (HPA 17-550),"Commercial, 3100 South Street, NW.   Addition. Concept.",/records-research/project-search/og-17-322-5,OG 17-322,,,[]
OG 18-006 (HPA 18-011),"Commercial, 3210 Grace Street, NW.   Bike racks for Rapha. Concept.",/records-research/project-search/og-18-006-2,OG 18-006,/records-research/project-search/og-18-006,OG 18-006,[]
OG 17-295 (HPA 17-520),"Residence, 2449 P Street, NW.   Rear addition. Concept.",/records-research/project-search/og-17-295-2,OG 17-295,/records-research/project-search/og-17-295-0,OG 17-295,[]
OG 18-061 (HPA 18-099),"Residence, 3149 O Street, NW.   Alterations. Concept.",,,,,[]
OG 18-040 (HPA 18-078),"Residence, 3129 O Street, NW.   Alterations to Rear Elevation and Roofline, Installation of Pergola. Concept.",/records-research/project-search/og-18-040-0,OG 18-040,/records-research/project-search/og-18-004,OG 18-004,[]
OG 17-313 (HPA 17-541),"Commercial, 3222 M Street, NW.   Storefront. Concept.",/records-research/project-search/og-17-313-2,OG 17-313,/records-research/project-search/og-17-313-0,OG 17-313,[]
OG 18-038 (HPA 18-075),"Commercial, 3131 M Street, NW.   Signs - Johnny Rockets - Existing alterations without review. Revised permit.",/records-research/project-search/og-18-038-0,OG 18-038,/records-research/project-search/og-17-076-1,OG 17-076,[]
OG 18-043 (HPA 18-081),"Mixed-use, 3251 Prospect Street, NW.   Alterations to Courtyard. Permit.",/records-research/project-search/og-18-043-0,OG 18-043,/records-research/project-search/og-17-364-0,OG 17-364,[]
OG 17-179 (HPA 17-323),"Commercial, 3210 Grace Street, NW.   Signs. Concept.",/records-research/project-search/og-17-179-2,OG 17-179,/records-research/project-search/og-17-179-0,OG 17-179,[]
OG 18-037 (HPA 18-074),"Residence, 3334 N Street, NW.   Alterations to Fenestration at Rear, Gate and Wall Replacement, Installation of Pergola. Concept.",/records-research/project-search/og-18-037-0,OG 18-037,,,[]
OG 18-042 (HPA 18-080),"Commercial, 1737 Wisconsin Avenue, NW.   Recovering of Awnings, Signage. Concept.",/records-research/project-search/og-18-042-0,OG 18-042,,,[]
OG 18-041 (HPA 18-079),"Mixed-use, 3050 K Street, NW.   Alterations to Entrance Door and Replacement of Storefront Windows. Permit.",/records-research/project-search/og-18-041-0,OG 18-041,,,[]
OG 18-058 (HPA 18-096),"Residence, 1326 35th Street, NW.   Alterations to Fenestration at Rear, Window Replacement at Front, Fence Replacement. Concept.",/records-research/project-search/og-18-058-0,OG 18-058,,,[]
OG 18-057 (HPA 18-095),"Residence, 3030 Q Street, NW.   Alterations to Front Walkway, Lighting, Alterations, Rear Deck. Permit.",/records-research/project-search/og-18-057-0,OG 18-057,/records-research/project-search/og-17-278-1,OG 17-278,[]
OG 18-001 (HPA 18-001),"Commercial, 3403 M Street, NW.   Window Replacement on Front Elevation. Permit.",,,,,[]
TBD (HPA TBD),"C&O Canal, C&O Canal.   Master Plan for C&O Canal Revitalization. Information presentation.",,,,,[]
OG 17-322 (HPA 17-550),"Commercial, 3100 South Street, NW.   Addition. Concept.",,,,,[]
OG 17-276 (HPA 17-471),"Residence, 1022 29th Street, NW.   Addition. Concept.",/records-research/project-search/og-17-276-2,OG 17-276,/records-research/project-search/og-17-276-0,OG 17-276,[]
OG 17-290 (HPA 17-504),"Commercial, 3223 M Street, NW.   Interior Alterations, Window and Door Replacement. Permit.",/records-research/project-search/og-17-290-2,OG 17-290,/records-research/project-search/og-17-290-0,OG 17-290,[]
OG 17-367 (HPA 17-641),"TBD, Sites in Georgetown.   Installation of Historic Markers. Concept.",/records-research/project-search/og-17-367-2,OG 17-367,/records-research/project-search/og-17-367,OG 17-367,[]
OG 17-372 (HPA 17-646),"Residence, 3149 O Street, NW.   Alterations. Permit.",/records-research/project-search/og-17-372-1,OG 17-372,/records-research/project-search/og-17-372,OG 17-372,[]
OG 17-295 (HPA 17-520),"Residence, 2449 P Street, NW.   Rear addition. Concept.",/records-research/project-search/og-17-295-2,OG 17-295,/records-research/project-search/og-17-295,OG 17-295,[]
OG 17-278 (HPA 17-473),"Residence, 3030 Q Street, NW.   Alterations to Front Walkway, Lighting, Alterations, Rear Deck. Concept.",/records-research/project-search/og-17-278-1,OG 17-278,/records-research/project-search/og-17-278,OG 17-278,[]
OG 17-375 (HPA 17-650),"Residence, 3273 P Street, NW.   Alterations to Front and Rear Entrances, Creation of Parking Area with Gate. Permit.",/records-research/project-search/og-17-375-0,OG 17-375,/records-research/project-search/og-17-277-1,OG 17-277,[]
OG 18-018 (HPA 18-025),"Residence, 3327 Dent Place, NW.   Alterations to Front Entry and First Floor Windows, Window Replacement. Permit.",/records-research/project-search/og-18-018-0,OG 18-018,/records-research/project-search/og-17-230-1,OG 17-230,[]
OG 17-313 (HPA 17-541),"Commercial, 3222 M Street, NW.   Storefront, windows. Concept.",/records-research/project-search/og-17-313-2,OG 17-313,/records-research/project-search/og-17-313,OG 17-313,[]
OG 18-010 (HPA 18-016),"Residence, 1348 28th Street, NW.   Window replacements. Permit.",/records-research/project-search/og-18-010-1,OG 18-010,,,[]
OG 18-009 (HPA 18-015),"Georgetown University Campus, 3700 O Street, NW.   Exterior Wayfinding Signage - Phase I. Concept.",/records-research/project-search/og-18-009-0,OG 18-009,,,[]
OG 18-017 (HPA 18-024),"Residence, 3301 O Street, NW.   Replacement of Garden Wall with Wood Gate for Vehicular Entry. Concept.",,,,,[]
OG 18-006 (HPA 18-011),"Commercial, 3210 Grace Street, NW.   Bike racks. Concept.",/records-research/project-search/og-18-006-2,OG 18-006,,,[]
OG 17-374 (HPA 17-649),"Multi-family residence, 1619 30th Street, NW.   Site work. Concept.",/records-research/project-search/og-17-374-1,OG 17-374,/records-research/project-search/og-17-374,OG 17-374,[]
OG 18-004 (HPA 18-009),"Residence, 3129 O Street, NW.   Alterations to Rear Elevation and Roofline, Installation of Pergola. Concept.",/records-research/project-search/og-18-040-0,OG 18-040,,,[]
OG 18-015 (HPA 18-022),"Residence, 1710 34th Street, NW.   Installation of Basement Level Egress Window on Front Elevation, Fence Replacement. Permit.",/records-research/project-search/og-18-015-1,OG 18-015,,,[]
OG 18-011 (HPA 18-017),"Residence, 1315 31st Street, NW.   Window replacements, lanterns, planter box. Permit.",/records-research/project-search/og-18-011-1,OG 18-011,,,[]
OG 18-002 (HPA 18-002),"Commercial, 1641 Wisconsin Avenue, NW.   Signage. Concept.",,,,,[]
OG 17-349 (HPA 17-605),"Commercial, 1506 Wisconsin Avenue, NW.   Roof replacement. Permit.",/records-research/project-search/og-17-349-1,OG 17-349,/records-research/project-search/og-17-349,OG 17-349,[]
OG 17-272 (HPA 17-467),"Residence, 3259 R Street, NW.   Two Story Rear Addition, Alterations, Site Work. Concept.",/records-research/project-search/og-17-272-2,OG 17-272,/records-research/project-search/og-17-272-0,OG 17-272,[]
OG 17-288 (HPA 17-494),"Commercial, 3040 M Street, NW.   Installation of Wall Mounted Sign and Awning. Permit.",/records-research/project-search/og-17-288-1,OG 17-288,/records-research/project-search/og-17-288,OG 17-288,[]
OG 17-364 (HPA 17-638),"Mixed-use, 3251 Prospect Street, NW.   Alterations to Courtyard. Concept.",/records-research/project-search/og-17-364-0,OG 17-364,,,[]
OG 17-372 (HPA 17-646),"Residence, 3149 O Street, NW.   Alterations. Permit.",/records-research/project-search/og-17-372-1,OG 17-372,/records-research/project-search/og-17-226-1,OG 17-226,[]
OG 17-295 (HPA 17-520),"Residence, 2449 P Street, NW.   Rear addition. Concept.",/records-research/project-search/og-17-295-2,OG 17-295,,,[]
OG 17-290 (HPA 17-504),"Commercial, 3223 M Street, NW.   Interior Alterations, Window and Door Replacement. Permit.",/records-research/project-search/og-17-290-2,OG 17-290,/records-research/project-search/og-17-290,OG 17-290,[]
OG 17-291 (HPA 17-506),"Residence, 3419 Q Street, NW.   Window Replacement on Front and Rear Elevations, Door Replacement on Rear Elevation. Concept.",/records-research/project-search/og-17-291-1,OG 17-291,/records-research/project-search/og-17-291,OG 17-291,[]
OG 17-209 (HPA 17-350),"Residence, 1649 34th Street, NW.   Parking pad, Fence. Concept.",,,/records-research/project-search/og-17-209,OG 17-209,[]
OG 17-179 (HPA 17-323),"Commercial, 3210 Grace Street, NW.   Signs. Concept.",/records-research/project-search/og-17-179-2,OG 17-179,/records-research/project-search/og-17-179,OG 17-179,[]
OG 17-316 (HPA 17-544),"Residence, 3241 R Street, NW.   Rear Addition, Site Work, Installation of Pool & Pool House. Concept.",/records-research/project-search/og-17-316-1,OG 17-316,/records-research/project-search/og-17-316,OG 17-316,[]
OG 17-355 (HPA 17-617),"Commercial, 2900 M Street, NW.   Installation of Awnings. Permit.",/records-research/project-search/og-17-355-0,OG 17-355,,,[]
OG 17-354 (HPA 17-616),"Residence, 2517 Q Street, NW.   New dormer, window, roof, and garage door replacement. Concept.",/records-research/project-search/og-17-354-0,OG 17-354,,,[]
OG 17-346 (HPA 17-597),"Commercial, 1427 Wisconsin Avenue, NW.   Sign, Canopy replacement. Permit.",/records-research/project-search/og-17-346-1,OG 17-346,,,[]
OG 17-348 (HPA 17-601),"Commercial, 3607 M Street, NW.   Installation of Blade Signs, Free-Standing Signs, and LED Sign. Permit.",/records-research/project-search/og-17-348-0,OG 17-348,,,[]
OG 17-210 (HPA 17-351),"Commercial, 1601 Wisconsin Avenue, NW.   Sign - Exxon, LED. Permit.",/records-research/project-search/og-17-210-1,OG 17-210,/records-research/project-search/og-17-210,OG 17-210,[]
OG 17-374 (HPA 17-649),"Multi-family residence, 1619 30th Street, NW.   Site work. Permit.",/records-research/project-search/og-17-374-1,OG 17-374,,,[]
